Date,Aid Year,Status,Count,Total Admit Count,Total ISIR Received,Total ISIR Rejected,Total Valid ISIR %,IS Admit Count,IS ISIR Received,IS ISIR Rejected,IS Valid ISIR %,OS Admit Count,OS ISIR Received,OS ISIR Rejected,OS Valid ISIR %,REGNL Admit Count,REGNL ISIR Received,REGNL ISIR Rejected,REGNL Valid ISIR %,Citizenship,2nd BA,Birth Certificate,Parent No Support,Over Agg,High School,Emancipated Minor,Homeless,Legal Guardian,Orphan,Awarded,Awarded %,Selected,Verified,Verified %,IS Verified %,OS Verified %,Student Type,Packaged,Packaged %,Term Type
2022-08-24,2022-2023,Deposit,Total,4312,3440,50.0,0.786178107606679,3195.0,2859.0,40.0,0.882316118935837,498.0,407.0,7.0,0.803212851405622,187.0,172.0,1.0,0.914438502673797,26.0,7.0,0.0,13.0,0.0,0.0,0.0,2.0,7.0,1.0,3302.0,0.974041297935103,415,304,0.732530120481928,0.715542521994135,0.769230769230769,All,,,Fall
2022-08-24,2022-2023,Deposit,Current,2684,2200,20.0,0.812220566318927,1922.0,1829.0,16.0,0.943288241415193,296.0,257.0,4.0,0.85472972972973,123.0,114.0,0.0,0.926829268292683,7.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,2341.0,1.07385321100917,268,191,0.712686567164179,0.691964285714286,0.758620689655172,FYR,,,Fall
2022-08-24,2022-2023,Admit,Current,2736,2219,21.0,0.803362573099415,1946.0,1843.0,16.0,0.938848920863309,303.0,260.0,5.0,0.841584158415842,126.0,116.0,0.0,0.920634920634921,8.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2354.0,1.07097361237489,271,194,0.715867158671587,0.696035242290749,0.758620689655172,FYR,,,Fall
2022-08-24,2022-2023,Deposit,Total,2960,2427,22.0,0.8125,2085.0,1970.0,17.0,0.936690647482014,367.0,316.0,5.0,0.847411444141689,151.0,141.0,0.0,0.933774834437086,9.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,2398.0,0.997089397089397,296,208,0.702702702702703,0.680497925311203,0.743589743589744,FYR,,,Fall
2022-08-24,2022-2023,Admit,Total,15565,11249,121.0,0.714937359460328,8149.0,6912.0,74.0,0.839121364584612,4639.0,3085.0,40.0,0.656391463677517,1609.0,1252.0,7.0,0.773772529521442,249.0,26.0,1.0,11.0,0.0,0.0,0.0,13.0,94.0,44.0,10911.0,0.98049964054637,1230,835,0.678861788617886,0.674838709677419,0.691358024691358,FYR,,,Fall
2022-08-24,2022-2023,Deposit,Current,1240,935,25.0,0.733870967741935,1031.0,831.0,22.0,0.784675072744908,109.0,77.0,0.0,0.706422018348624,29.0,25.0,1.0,0.827586206896552,15.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,880.0,0.967032967032967,111,90,0.810810810810811,0.806451612903226,0.833333333333333,TRN,,,Fall
2022-08-24,2022-2023,Admit,Current,2069,1374,34.0,0.647655872402127,1541.0,1123.0,28.0,0.710577547047372,320.0,185.0,1.0,0.575,94.0,64.0,3.0,0.648936170212766,29.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,1280.0,0.955223880597015,167,121,0.724550898203593,0.728,0.709677419354839,TRN,,,Fall
2022-08-24,2022-2023,Deposit,Total,1352,1013,28.0,0.728550295857988,1110.0,889.0,23.0,0.78018018018018,131.0,91.0,2.0,0.679389312977099,36.0,31.0,1.0,0.833333333333333,17.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,904.0,0.917766497461929,119,96,0.80672268907563,0.8,0.846153846153846,TRN,,,Fall
2022-08-24,2022-2023,Admit,Total,2447,1615,39.0,0.644053943604414,1778.0,1292.0,31.0,0.709223847019123,421.0,241.0,3.0,0.565320665083135,116.0,80.0,3.0,0.663793103448276,38.0,10.0,0.0,11.0,0.0,0.0,0.0,1.0,7.0,0.0,1514.0,0.960659898477157,200,144,0.72,0.726666666666667,0.684210526315789,TRN,,,Fall
2022-08-31,2022-2023,Admit,Current,4782,3593,56.0,0.739648682559598,3472.0,2972.0,44.0,0.84331797235023,618.0,439.0,6.0,0.700647249190938,219.0,180.0,4.0,0.80365296803653,37.0,9.0,0.0,14.0,0.0,0.0,0.0,2.0,6.0,2.0,3685.0,1.04184337008764,441,330,0.748299319727891,0.740112994350282,0.75,All,,,Fall
2022-08-31,2022-2023,Deposit,Current,3921,3147,44.0,0.791379750063759,2956.0,2677.0,37.0,0.893098782138024,400.0,330.0,4.0,0.815,151.0,138.0,1.0,0.9072847682119209,19.0,6.0,0.0,10.0,0.0,0.0,0.0,2.0,4.0,1.0,3281.0,1.05736384144376,381,294,0.771653543307087,0.758620689655172,0.804878048780488,All,,,Fall
2022-08-31,2022-2023,Admit,Total,18035,12892,161.0,0.705905184363737,9941.0,8230.0,105.0,0.817322200985816,5063.0,3327.0,43.0,0.648627296069524,1726.0,1333.0,11.0,0.765932792584009,287.0,36.0,1.0,23.0,0.0,0.0,0.0,14.0,100.0,44.0,12507.0,0.982405152776687,1438,995,0.691933240611961,0.693877551020408,0.694214876033058,All,,,Fall
2022-08-31,2022-2023,Deposit,Total,4345,3473,49.0,0.788032220943613,3220.0,2892.0,39.0,0.886024844720497,499.0,407.0,7.0,0.801603206412826,188.0,172.0,1.0,0.909574468085106,23.0,8.0,0.0,13.0,0.0,0.0,0.0,2.0,6.0,1.0,3382.0,0.987733644859813,422,319,0.755924170616114,0.740634005763689,0.792452830188679,All,,,Fall
2022-08-31,2022-2023,Deposit,Current,2670,2195,20.0,0.814606741573034,1917.0,1828.0,16.0,0.945226917057903,293.0,254.0,4.0,0.853242320819113,121.0,113.0,0.0,0.933884297520661,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,2360.0,1.08505747126437,269,203,0.754646840148699,0.737777777777778,0.793103448275862,FYR,,,Fall
2022-08-31,2022-2023,Admit,Current,2718,2211,22.0,0.805371596762325,1936.0,1838.0,16.0,0.941115702479339,301.0,257.0,5.0,0.837209302325581,124.0,116.0,1.0,0.92741935483871,9.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,2371.0,1.0831429876656,271,205,0.756457564575646,0.740088105726872,0.793103448275862,FYR,,,Fall
2022-08-31,2022-2023,Deposit,Total,2969,2435,22.0,0.812731559447625,2092.0,1979.0,17.0,0.937858508604206,367.0,315.0,5.0,0.844686648501362,151.0,141.0,0.0,0.933774834437086,9.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,2430.0,1.00704517198508,299,220,0.735785953177257,0.717213114754098,0.769230769230769,FYR,,,Fall
2022-08-31,2022-2023,Admit,Total,15571,11254,122.0,0.714918759231906,8152.0,6917.0,74.0,0.839425907752699,4639.0,3084.0,40.0,0.656175899978444,1609.0,1253.0,8.0,0.773772529521442,250.0,26.0,1.0,12.0,0.0,0.0,0.0,13.0,94.0,44.0,10941.0,0.982842256557672,1232,845,0.685876623376623,0.685971685971686,0.694444444444444,FYR,,,Fall
2022-08-31,2022-2023,Deposit,Current,1251,952,24.0,0.741806554756195,1039.0,849.0,21.0,0.796920115495669,107.0,76.0,0.0,0.710280373831776,30.0,25.0,1.0,0.8,12.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,921.0,0.992456896551724,112,91,0.8125,0.808510638297872,0.833333333333333,TRN,,,Fall
2022-08-31,2022-2023,Admit,Current,2064,1382,34.0,0.653100775193798,1536.0,1134.0,28.0,0.720052083333333,317.0,182.0,1.0,0.570977917981073,95.0,64.0,3.0,0.642105263157895,28.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,1314.0,0.974777448071217,170,125,0.735294117647059,0.740157480314961,0.709677419354839,TRN,,,Fall
2022-08-31,2022-2023,Deposit,Total,1376,1038,27.0,0.734738372093023,1128.0,913.0,22.0,0.789893617021277,132.0,92.0,2.0,0.681818181818182,37.0,31.0,1.0,0.810810810810811,14.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,952.0,0.94164193867458,123,99,0.804878048780488,0.796116504854369,0.857142857142857,TRN,,,Fall
2022-08-31,2022-2023,Admit,Total,2464,1638,39.0,0.648944805194805,1789.0,1313.0,31.0,0.71660145332588,424.0,243.0,3.0,0.566037735849057,117.0,80.0,3.0,0.658119658119658,37.0,10.0,0.0,11.0,0.0,0.0,0.0,1.0,6.0,0.0,1566.0,0.979362101313321,206,150,0.728155339805825,0.733766233766234,0.692307692307692,TRN,,,Fall
2022-09-07,2022-2023,Admit,Current,4767,3598,54.0,0.743444514369625,3466.0,2981.0,42.0,0.847951529140219,614.0,437.0,6.0,0.701954397394137,215.0,178.0,4.0,0.809302325581395,33.0,8.0,0.0,13.0,0.0,0.0,0.0,2.0,4.0,2.0,3662.0,1.03329571106095,437,333,0.762013729977117,0.758522727272727,0.745762711864407,All,,,Fall
2022-09-07,2022-2023,Deposit,Current,3908,3154,41.0,0.796571136131013,2958.0,2689.0,34.0,0.897565922920893,396.0,328.0,4.0,0.818181818181818,147.0,135.0,1.0,0.91156462585034,17.0,5.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,3268.0,1.04979119820109,379,299,0.788918205804749,0.780564263322884,0.8,All,,,Fall
2022-09-07,2022-2023,Admit,Total,18066,12926,159.0,0.70668659360124,9961.0,8259.0,102.0,0.818893685372954,5067.0,3331.0,44.0,0.648707321886718,1725.0,1334.0,11.0,0.76695652173913,285.0,36.0,1.0,21.0,0.0,0.0,0.0,14.0,98.0,44.0,12521.0,0.980731573588157,1439,1002,0.696316886726894,0.700643776824034,0.694214876033058,All,,,Fall
2022-09-07,2022-2023,Deposit,Total,4374,3507,45.0,0.791495198902606,3247.0,2924.0,35.0,0.889744379427164,499.0,409.0,7.0,0.80561122244489,188.0,172.0,1.0,0.909574468085106,22.0,8.0,0.0,11.0,0.0,0.0,0.0,2.0,4.0,1.0,3388.0,0.978625072212594,426,328,0.769953051643192,0.757834757834758,0.792452830188679,All,,,Fall
2022-09-07,2022-2023,Deposit,Current,2651,2186,17.0,0.818181818181818,1911.0,1825.0,13.0,0.948194662480377,289.0,251.0,4.0,0.854671280276817,117.0,110.0,0.0,0.94017094017094,7.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2338.0,1.07791609036422,267,205,0.767790262172285,0.755555555555556,0.785714285714286,FYR,,,Fall
2022-09-07,2022-2023,Admit,Current,2703,2200,20.0,0.806511283758787,1929.0,1834.0,14.0,0.943494038361846,296.0,253.0,5.0,0.837837837837838,120.0,113.0,1.0,0.933333333333333,8.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,2347.0,1.07660550458716,269,207,0.769516728624535,0.757709251101322,0.785714285714286,FYR,,,Fall
2022-09-07,2022-2023,Deposit,Total,2977,2445,19.0,0.814914343298623,2100.0,1988.0,14.0,0.94,367.0,316.0,5.0,0.847411444141689,151.0,141.0,0.0,0.933774834437086,9.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,2421.0,0.997938994229184,301,226,0.750830564784053,0.735772357723577,0.769230769230769,FYR,,,Fall
2022-09-07,2022-2023,Admit,Total,15585,11262,120.0,0.714918190567854,8159.0,6924.0,72.0,0.839808800098051,4640.0,3085.0,40.0,0.65625,1609.0,1253.0,8.0,0.773772529521442,250.0,26.0,1.0,11.0,0.0,0.0,0.0,13.0,93.0,44.0,10942.0,0.982049901274457,1233,851,0.690186536901865,0.69280205655527,0.694444444444444,FYR,,,Fall
2022-09-07,2022-2023,Deposit,Current,1257,968,24.0,0.750994431185362,1047.0,864.0,21.0,0.805157593123209,107.0,77.0,0.0,0.719626168224299,30.0,25.0,1.0,0.8,10.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,930.0,0.985169491525424,112,94,0.839285714285714,0.840425531914894,0.833333333333333,TRN,,,Fall
2022-09-07,2022-2023,Admit,Current,2064,1398,34.0,0.660852713178295,1537.0,1147.0,28.0,0.72804163955758,318.0,184.0,1.0,0.575471698113208,95.0,65.0,3.0,0.652631578947368,25.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,1315.0,0.964076246334311,168,126,0.75,0.76,0.709677419354839,TRN,,,Fall
2022-09-07,2022-2023,Deposit,Total,1397,1062,26.0,0.741589119541875,1147.0,936.0,21.0,0.797733217088056,132.0,93.0,2.0,0.689393939393939,37.0,31.0,1.0,0.810810810810811,13.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,967.0,0.933397683397683,125,102,0.816,0.80952380952381,0.857142857142857,TRN,,,Fall
2022-09-07,2022-2023,Admit,Total,2481,1664,39.0,0.654977831519549,1802.0,1335.0,30.0,0.724195338512764,427.0,246.0,4.0,0.566744730679157,116.0,81.0,3.0,0.672413793103448,35.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,1579.0,0.971692307692308,206,151,0.733009708737864,0.74025974025974,0.692307692307692,TRN,,,Fall
2022-12-28,2023-2024,Admit,Current,6307,3706,86.0,0.573965435230696,3275.0,2240.0,42.0,0.671145038167939,2145.0,1103.0,37.0,0.496969696969697,628.0,363.0,7.0,0.56687898089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2022-12-28,2023-2024,Deposit,Current,98,34,0.0,0.346938775510204,62.0,19.0,0.0,0.306451612903226,25.0,10.0,0.0,0.4,8.0,5.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2022-12-28,2023-2024,Admit,Total,6365,3724,87.0,0.571406127258445,3303.0,2253.0,42.0,0.669391462306994,2163.0,1106.0,38.0,0.49375866851595,637.0,365.0,7.0,0.562009419152276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2022-12-28,2023-2024,Deposit,Total,99,34,0.0,0.343434343434343,62.0,19.0,0.0,0.306451612903226,26.0,10.0,0.0,0.384615384615385,8.0,5.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2022-12-28,2023-2024,Deposit,Current,80,33,0.0,0.4125,48.0,19.0,0.0,0.395833333333333,21.0,9.0,0.0,0.428571428571429,8.0,5.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2022-12-28,2023-2024,Admit,Current,6288,3705,86.0,0.575540712468193,3261.0,2240.0,42.0,0.674026372278442,2140.0,1102.0,37.0,0.497663551401869,628.0,363.0,7.0,0.56687898089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2022-12-28,2023-2024,Deposit,Total,81,33,0.0,0.407407407407407,48.0,19.0,0.0,0.395833333333333,22.0,9.0,0.0,0.409090909090909,8.0,5.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2022-12-28,2023-2024,Admit,Total,6346,3723,87.0,0.572959344468957,3289.0,2253.0,42.0,0.672240802675585,2158.0,1105.0,38.0,0.494439295644115,637.0,365.0,7.0,0.562009419152276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2022-12-28,2023-2024,Deposit,Current,18,1,0.0,0.0555555555555556,14.0,0.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2022-12-28,2023-2024,Admit,Current,19,1,0.0,0.0526315789473684,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2022-12-28,2023-2024,Deposit,Total,18,1,0.0,0.0555555555555556,14.0,0.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2022-12-28,2023-2024,Admit,Total,19,1,0.0,0.0526315789473684,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-04,2023-2024,Admit,Current,6289,3986,75.0,0.621879472094133,3264.0,2400.0,41.0,0.722732843137255,2140.0,1189.0,30.0,0.541588785046729,626.0,397.0,4.0,0.62779552715655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2023-01-04,2023-2024,Deposit,Current,109,46,0.0,0.422018348623853,68.0,26.0,0.0,0.382352941176471,27.0,13.0,0.0,0.481481481481481,10.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2023-01-04,2023-2024,Admit,Total,6365,4012,76.0,0.618381775333857,3303.0,2416.0,41.0,0.719043293975174,2163.0,1196.0,31.0,0.538603791030975,637.0,400.0,4.0,0.621664050235479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2023-01-04,2023-2024,Deposit,Total,110,46,0.0,0.418181818181818,68.0,26.0,0.0,0.382352941176471,28.0,13.0,0.0,0.464285714285714,10.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,All,,,Fall
2023-01-04,2023-2024,Deposit,Current,91,45,0.0,0.494505494505495,54.0,26.0,0.0,0.481481481481481,23.0,12.0,0.0,0.521739130434783,10.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2023-01-04,2023-2024,Admit,Current,6270,3985,75.0,0.623604465709729,3250.0,2400.0,41.0,0.725846153846154,2135.0,1188.0,30.0,0.542388758782201,626.0,397.0,4.0,0.62779552715655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2023-01-04,2023-2024,Deposit,Total,92,45,0.0,0.489130434782609,54.0,26.0,0.0,0.481481481481481,24.0,12.0,0.0,0.5,10.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2023-01-04,2023-2024,Admit,Total,6346,4011,76.0,0.62007563819729,3289.0,2416.0,41.0,0.722103982973548,2158.0,1195.0,31.0,0.539388322520853,637.0,400.0,4.0,0.621664050235479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,FYR,,,Fall
2023-01-04,2023-2024,Deposit,Current,18,1,0.0,0.0555555555555556,14.0,0.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-04,2023-2024,Admit,Current,19,1,0.0,0.0526315789473684,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-04,2023-2024,Deposit,Total,18,1,0.0,0.0555555555555556,14.0,0.0,0.0,0.0,4.0,1.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-04,2023-2024,Admit,Total,19,1,0.0,0.0526315789473684,14.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-11,2023-2024,Admit,Current,6272,4222,68.0,0.662308673469388,3258.0,2515.0,36.0,0.760896255371393,2134.0,1280.0,28.0,0.586691658856607,623.0,427.0,4.0,0.678972712680578,161.0,19.0,0.0,5.0,0.0,0.0,1.0,4.0,43.0,30.0,0.0,0.0,611,0,0.0,0.0,0.0,All,,,Fall
2023-01-11,2023-2024,Deposit,Current,126,60,0.0,0.476190476190476,76.0,35.0,0.0,0.460526315789474,35.0,18.0,0.0,0.514285714285714,10.0,7.0,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,All,,,Fall
2023-01-11,2023-2024,Admit,Total,6372,4260,69.0,0.657721280602637,3307.0,2537.0,36.0,0.756274569095857,2165.0,1291.0,29.0,0.582909930715935,637.0,432.0,4.0,0.671899529042386,161.0,19.0,0.0,5.0,0.0,0.0,1.0,4.0,43.0,31.0,0.0,0.0,611,0,0.0,0.0,0.0,All,,,Fall
2023-01-11,2023-2024,Deposit,Total,127,60,0.0,0.47244094488189,76.0,35.0,0.0,0.460526315789474,36.0,18.0,0.0,0.5,10.0,7.0,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,All,,,Fall
2023-01-11,2023-2024,Deposit,Current,104,59,0.0,0.567307692307692,61.0,35.0,0.0,0.573770491803279,29.0,17.0,0.0,0.586206896551724,10.0,7.0,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-11,2023-2024,Admit,Current,6249,4221,68.0,0.66458633381341,3243.0,2515.0,36.0,0.764415664508171,2127.0,1279.0,28.0,0.588152327221439,623.0,427.0,4.0,0.678972712680578,161.0,19.0,0.0,5.0,0.0,0.0,1.0,3.0,43.0,30.0,0.0,0.0,611,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-11,2023-2024,Deposit,Total,105,59,0.0,0.561904761904762,61.0,35.0,0.0,0.573770491803279,30.0,17.0,0.0,0.566666666666667,10.0,7.0,0.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-11,2023-2024,Admit,Total,6349,4259,69.0,0.659946448259568,3292.0,2537.0,36.0,0.759720534629405,2158.0,1290.0,29.0,0.58433734939759,637.0,432.0,4.0,0.671899529042386,161.0,19.0,0.0,5.0,0.0,0.0,1.0,3.0,43.0,31.0,0.0,0.0,611,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-11,2023-2024,Deposit,Current,22,1,0.0,0.0454545454545455,15.0,0.0,0.0,0.0,6.0,1.0,0.0,0.166666666666667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-11,2023-2024,Admit,Current,23,1,0.0,0.0434782608695652,15.0,0.0,0.0,0.0,7.0,1.0,0.0,0.142857142857143,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-11,2023-2024,Deposit,Total,22,1,0.0,0.0454545454545455,15.0,0.0,0.0,0.0,6.0,1.0,0.0,0.166666666666667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-11,2023-2024,Admit,Total,23,1,0.0,0.0434782608695652,15.0,0.0,0.0,0.0,7.0,1.0,0.0,0.142857142857143,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,,,TRN,,,Fall
2023-01-18,2023-2024,Admit,Current,6259,4247,60.0,0.668956702348618,3254.0,2528.0,33.0,0.766748617086663,2126.0,1285.0,23.0,0.593603010348072,623.0,434.0,4.0,0.690208667736758,162.0,12.0,0.0,5.0,0.0,0.0,1.0,4.0,44.0,30.0,3862.0,0.922378791497492,631,0,0.0,0.0,0.0,All,,,Fall
2023-01-18,2023-2024,Deposit,Current,138,71,0.0,0.514492753623188,84.0,41.0,0.0,0.488095238095238,38.0,22.0,0.0,0.578947368421053,11.0,8.0,0.0,0.727272727272727,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.943661971830986,6,0,0.0,0.0,0.0,All,,,Fall
2023-01-18,2023-2024,Admit,Total,6377,4298,61.0,0.664419005802101,3311.0,2557.0,33.0,0.762307459981879,2166.0,1302.0,24.0,0.590027700831025,637.0,439.0,4.0,0.682888540031397,162.0,12.0,0.0,5.0,0.0,0.0,1.0,4.0,44.0,31.0,3873.0,0.914090158130753,634,0,0.0,0.0,0.0,All,,,Fall
2023-01-18,2023-2024,Deposit,Total,140,71,0.0,0.507142857142857,84.0,41.0,0.0,0.488095238095238,40.0,22.0,0.0,0.55,11.0,8.0,0.0,0.727272727272727,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.943661971830986,6,0,0.0,0.0,0.0,All,,,Fall
2023-01-18,2023-2024,Deposit,Current,113,69,0.0,0.610619469026549,66.0,40.0,0.0,0.606060606060606,32.0,21.0,0.0,0.65625,11.0,8.0,0.0,0.727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.956521739130435,5,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-18,2023-2024,Admit,Current,6232,4245,60.0,0.671534017971759,3235.0,2527.0,33.0,0.770942812982998,2119.0,1284.0,23.0,0.595092024539877,623.0,434.0,4.0,0.690208667736758,161.0,12.0,0.0,5.0,0.0,0.0,1.0,3.0,44.0,30.0,3861.0,0.92258064516129,630,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-18,2023-2024,Deposit,Total,115,69,0.0,0.6,66.0,40.0,0.0,0.606060606060606,34.0,21.0,0.0,0.617647058823529,11.0,8.0,0.0,0.727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.956521739130435,5,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-18,2023-2024,Admit,Total,6350,4296,61.0,0.666929133858268,3292.0,2556.0,33.0,0.76640340218712,2159.0,1301.0,24.0,0.591477535896248,637.0,439.0,4.0,0.682888540031397,161.0,12.0,0.0,5.0,0.0,0.0,1.0,3.0,44.0,31.0,3872.0,0.914285714285714,633,0,0.0,0.0,0.0,FYR,,,Fall
2023-01-18,2023-2024,Deposit,Current,25,2,0.0,0.08,18.0,1.0,0.0,0.0555555555555556,6.0,1.0,0.0,0.166666666666667,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1,0,0.0,0.0,,TRN,,,Fall
2023-01-18,2023-2024,Admit,Current,27,2,0.0,0.0740740740740741,19.0,1.0,0.0,0.0526315789473684,7.0,1.0,0.0,0.142857142857143,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1,0,0.0,0.0,,TRN,,,Fall
